Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"profileImage = getAttribute(findTestObject(""WEB/Profile/Profile_img_profilePhoto""), ""src"")",Chrome 111.0.0.0,,,2023-04-03 08:34:32,2023-04-03 08:34:33,0.342s,PASSED
"decodedProfileImage = URLDecoder.decode(profileImage, ""UTF-8"")",Chrome 111.0.0.0,,,2023-04-03 08:34:33,2023-04-03 08:34:33,0.006s,PASSED
"nameProfile = getText(findTestObject(""WEB/Profile/Profile_text_Name""))",Chrome 111.0.0.0,,,2023-04-03 08:34:33,2023-04-03 08:34:33,0.325s,PASSED
"phoneProfile = getText(findTestObject(""WEB/Profile/Profile_text_Phone""))",Chrome 111.0.0.0,,,2023-04-03 08:34:33,2023-04-03 08:34:33,0.328s,PASSED
"birthdayProfile = getText(findTestObject(""WEB/Profile/Profile_text_Birthday""))",Chrome 111.0.0.0,,,2023-04-03 08:34:33,2023-04-03 08:34:34,0.339s,PASSED
"verifyElementText(findTestObject(""Object Repository/WEB/Change Profile/Profile_p_ChangeSuccessNotif""), originalNameProfile + "" telah di edit"")",Chrome 111.0.0.0,,,2023-04-03 08:34:34,2023-04-03 08:34:34,0.323s,PASSED
"click(findTestObject(""Object Repository/WEB/Change Profile/Profile_button_ChangeSuccessNotif""))",Chrome 111.0.0.0,,,2023-04-03 08:34:34,2023-04-03 08:34:34,0.346s,PASSED
"assert decodedProfileImage.endsWith(uploadFileName) : ""Updated photo does not match the uploaded one""",Chrome 111.0.0.0,,,2023-04-03 08:34:34,2023-04-03 08:34:34,0.001s,PASSED
"assert nameProfile == inputName : ""Updated Name does not match the inputted one""",Chrome 111.0.0.0,,,2023-04-03 08:34:34,2023-04-03 08:34:34,0.001s,PASSED
"assert phoneProfile == inputPhone : ""Updated Phone Number does not match the inputted one""",Chrome 111.0.0.0,,,2023-04-03 08:34:34,2023-04-03 08:34:34,0.000s,PASSED
"assert birthdayProfile == inputBirthday : ""Updated Birthday does not match the inputted one""",Chrome 111.0.0.0,,,2023-04-03 08:34:34,2023-04-03 08:34:34,0.000s,PASSED
,,,,,,,
Test Cases/Web/CP/CP-02,Chrome 111.0.0.0,Cancel changes made in Change Profile process,Positive,2023-04-03 08:34:34,2023-04-03 08:34:45,10.714s,PASSED
"navigateToUrl(""https://demo-app.online/dashboard/profile"")",Chrome 111.0.0.0,,,2023-04-03 08:34:35,2023-04-03 08:34:35,0.301s,PASSED
"uploadFilePath = ""/Include/Resources/""",Chrome 111.0.0.0,,,2023-04-03 08:34:35,2023-04-03 08:34:35,0.001s,PASSED
"uploadFileName = ""cat01.jpeg""",Chrome 111.0.0.0,,,2023-04-03 08:34:35,2023-04-03 08:34:35,0.000s,PASSED
"file = new java.io.File(com.kms.katalon.core.configuration.RunConfiguration.getProjectDir(), (uploadFilePath + uploadFileName))",Chrome 111.0.0.0,,,2023-04-03 08:34:35,2023-04-03 08:34:35,0.001s,PASSED
inputImage = file.toString(),Chrome 111.0.0.0,,,2023-04-03 08:34:35,2023-04-03 08:34:35,0.000s,PASSED
"inputName = ""Edited Value"".trim()",Chrome 111.0.0.0,,,2023-04-03 08:34:35,2023-04-03 08:34:35,0.000s,PASSED
"inputPhone = ""081123456789""",Chrome 111.0.0.0,,,2023-04-03 08:34:35,2023-04-03 08:34:35,0.000s,PASSED
"inputBirthday = ""01-Jan-2000""",Chrome 111.0.0.0,,,2023-04-03 08:34:35,2023-04-03 08:34:35,0.000s,PASSED
"originalProfileImage = getAttribute(findTestObject(""WEB/Profile/Profile_img_profilePhoto""), ""src"")",Chrome 111.0.0.0,,,2023-04-03 08:34:35,2023-04-03 08:34:36,0.611s,PASSED
"originalDecodedProfileImage = URLDecoder.decode(originalProfileImage, ""UTF-8"")",Chrome 111.0.0.0,,,2023-04-03 08:34:36,2023-04-03 08:34:36,0.001s,PASSED
"originalNameProfile = getText(findTestObject(""WEB/Profile/Profile_text_Name""))",Chrome 111.0.0.0,,,2023-04-03 08:34:36,2023-04-03 08:34:36,0.529s,PASSED
"originalPhoneProfile = getText(findTestObject(""WEB/Profile/Profile_text_Phone""))",Chrome 111.0.0.0,,,2023-04-03 08:34:36,2023-04-03 08:34:36,0.311s,PASSED
"originalBirthdayProfile = getText(findTestObject(""WEB/Profile/Profile_text_Birthday""))",Chrome 111.0.0.0,,,2023-04-03 08:34:36,2023-04-03 08:34:37,0.330s,PASSED
"click(findTestObject(""WEB/Profile/Profile_button_EditProfile""))",Chrome 111.0.0.0,,,2023-04-03 08:34:37,2023-04-03 08:34:38,0.740s,PASSED
"uploadFile(findTestObject(""WEB/Change Profile/ChangeProfile_button_uploadButton""), inputImage)",Chrome 111.0.0.0,,,2023-04-03 08:34:38,2023-04-03 08:34:38,0.622s,PASSED
"setText(findTestObject(""WEB/Change Profile/ChangeProfile_inputText_Name""), inputName)",Chrome 111.0.0.0,,,2023-04-03 08:34:38,2023-04-03 08:34:39,0.771s,PASSED
"setText(findTestObject(""WEB/Change Profile/ChangeProfile_inputText_Phone""), inputPhone)",Chrome 111.0.0.0,,,2023-04-03 08:34:39,2023-04-03 08:34:40,0.661s,PASSED
"setText(findTestObject(""WEB/Change Profile/ChangeProfile_inputText_BirthDay""), inputBirthday)",Chrome 111.0.0.0,,,2023-04-03 08:34:40,2023-04-03 08:34:41,0.939s,PASSED
"click(findTestObject(""WEB/Change Profile/ChangeProfile_button_Cancel""))",Chrome 111.0.0.0,,,2023-04-03 08:34:41,2023-04-03 08:34:41,0.843s,PASSED
delay(2),Chrome 111.0.0.0,,,2023-04-03 08:34:41,2023-04-03 08:34:43,2.007s,PASSED
"profileImage = getAttribute(findTestObject(""WEB/Profile/Profile_img_profilePhoto""), ""src"")",Chrome 111.0.0.0,,,2023-04-03 08:34:43,2023-04-03 08:34:44,0.315s,PASSED
"decodedProfileImage = URLDecoder.decode(profileImage, ""UTF-8"")",Chrome 111.0.0.0,,,2023-04-03 08:34:44,2023-04-03 08:34:44,0.001s,PASSED
"nameProfile = getText(findTestObject(""WEB/Profile/Profile_text_Name""))",Chrome 111.0.0.0,,,2023-04-03 08:34:44,2023-04-03 08:34:44,0.321s,PASSED
"phoneProfile = getText(findTestObject(""WEB/Profile/Profile_text_Phone""))",Chrome 111.0.0.0,,,2023-04-03 08:34:44,2023-04-03 08:34:44,0.322s,PASSED
"birthdayProfile = getText(findTestObject(""WEB/Profile/Profile_text_Birthday""))",Chrome 111.0.0.0,,,2023-04-03 08:34:44,2023-04-03 08:34:45,0.310s,PASSED
"assert verifyElementNotPresent(findTestObject(""Object Repository/WEB/Change Profile/Profile_p_ChangeSuccessNotif""), 2) : ""Profile was updated, not cancelled""",Chrome 111.0.0.0,,,2023-04-03 08:34:45,2023-04-03 08:34:45,0.425s,PASSED
"assert decodedProfileImage == originalDecodedProfileImage : ""Updated photo does not match the uploaded one""",Chrome 111.0.0.0,,,2023-04-03 08:34:45,2023-04-03 08:34:45,0.001s,PASSED
"assert nameProfile == originalNameProfile : ""Updated Name does not match the inputted one""",Chrome 111.0.0.0,,,2023-04-03 08:34:45,2023-04-03 08:34:45,0.000s,PASSED
"assert phoneProfile == originalPhoneProfile : ""Updated Phone Number does not match the inputted one""",Chrome 111.0.0.0,,,2023-04-03 08:34:45,2023-04-03 08:34:45,0.000s,PASSED
"assert birthdayProfile == originalBirthdayProfile : ""Updated Birthday does not match the inputted one""",Chrome 111.0.0.0,,,2023-04-03 08:34:45,2023-04-03 08:34:45,0.001s,PASSED
,,,,,,,
Test Cases/Web/CP/CP-03,Chrome 111.0.0.0,Save changes without making any change to any field,Negative,2023-04-03 08:34:45,2023-04-03 08:34:45,0.371s,ERROR
,,,,,,,
Test Cases/Web/CP/CP-04,Chrome 111.0.0.0,Verify 'photo' upload feature is working correctly with valid inputs,Positive,2023-04-03 08:34:45,2023-04-03 08:35:37,51.969s,PASSED
"navigateToUrl(""https://demo-app.online/dashboard/profile"")",Chrome 111.0.0.0,,,2023-04-03 08:34:46,2023-04-03 08:34:46,0.313s,PASSED
"testData = findTestData(""Data Files/Web/ChangeProfile_Photo"")",Chrome 111.0.0.0,,,2023-04-03 08:34:46,2023-04-03 08:34:47,0.625s,PASSED
"for ([i = 1, i <= testData.getRowNumbers(), (i++)])",Chrome 111.0.0.0,,,2023-04-03 08:34:47,2023-04-03 08:35:37,50.733s,PASSED
,,,,,,,
Test Cases/Web/CP/CP-05,Chrome 111.0.0.0,"Change the photo using a file with unsupported format (Anything except JPG, PNG, GIF, BMP, WEbP)",Negative,2023-04-03 08:35:37,2023-04-03 08:36:18,40.446s,FAILED
"navigateToUrl(""https://demo-app.online/dashboard/profile"")",Chrome 111.0.0.0,,,2023-04-03 08:35:38,2023-04-03 08:35:38,0.393s,PASSED
"uploadFilePath = ""/Include/Resources/""",Chrome 111.0.0.0,,,2023-04-03 08:35:38,2023-04-03 08:35:38,0.001s,PASSED
"uploadFileName = ""testUpload.txt""",Chrome 111.0.0.0,,,2023-04-03 08:35:38,2023-04-03 08:35:38,0.000s,PASSED
"file = new java.io.File(com.kms.katalon.core.configuration.RunConfiguration.getProjectDir(), (uploadFilePath + uploadFileName))",Chrome 111.0.0.0,,,2023-04-03 08:35:38,2023-04-03 08:35:38,0.000s,PASSED
inputImage = file.toString(),Chrome 111.0.0.0,,,2023-04-03 08:35:38,2023-04-03 08:35:38,0.001s,PASSED
"inputName = ""Edited Value"".trim()",Chrome 111.0.0.0,,,2023-04-03 08:35:38,2023-04-03 08:35:38,0.000s,PASSED
"inputPhone = ""081123456789""",Chrome 111.0.0.0,,,2023-04-03 08:35:38,2023-04-03 08:35:38,0.000s,PASSED
"inputBirthday = ""01-Jan-2000""",Chrome 111.0.0.0,,,2023-04-03 08:35:38,2023-04-03 08:35:38,0.000s,PASSED
"originalNameProfile = getText(findTestObject(""WEB/Profile/Profile_text_Name"")).trim()",Chrome 111.0.0.0,,,2023-04-03 08:35:38,2023-04-03 08:35:39,0.613s,PASSED
"click(findTestObject(""WEB/Profile/Profile_button_EditProfile""))",Chrome 111.0.0.0,,,2023-04-03 08:35:39,2023-04-03 08:35:39,0.631s,PASSED
"uploadFile(findTestObject(""WEB/Change Profile/ChangeProfile_button_uploadButton""), inputImage)",Chrome 111.0.0.0,,,2023-04-03 08:35:39,2023-04-03 08:35:40,0.715s,PASSED
"setText(findTestObject(""WEB/Change Profile/ChangeProfile_inputText_Name""), inputName)",Chrome 111.0.0.0,,,2023-04-03 08:35:40,2023-04-03 08:35:41,0.641s,PASSED
"setText(findTestObject(""WEB/Change Profile/ChangeProfile_inputText_Phone""), inputPhone)",Chrome 111.0.0.0,,,2023-04-03 08:35:41,2023-04-03 08:35:41,0.638s,PASSED
"setText(findTestObject(""WEB/Change Profile/ChangeProfile_inputText_BirthDay""), inputBirthday)",Chrome 111.0.0.0,,,2023-04-03 08:35:41,2023-04-03 08:35:42,0.922s,PASSED
"nameInputValue = getAttribute(findTestObject(""WEB/Change Profile/ChangeProfile_inputText_Name""), ""value"")",Chrome 111.0.0.0,,,2023-04-03 08:35:42,2023-04-03 08:35:43,0.531s,PASSED
"click(findTestObject(""WEB/Change Profile/ChangeProfile_button_Save""))",Chrome 111.0.0.0,,,2023-04-03 08:35:43,2023-04-03 08:35:45,1.892s,PASSED
delay(2),Chrome 111.0.0.0,,,2023-04-03 08:35:45,2023-04-03 08:35:47,2.003s,PASSED
"profileImage = getAttribute(findTestObject(""WEB/Profile/Profile_img_profilePhoto""), ""src"")",Chrome 111.0.0.0,,,2023-04-03 08:35:47,2023-04-03 08:36:18,31.156s,FAILED
,,,,,,,
Test Cases/Web/CP/CP-06,Chrome 111.0.0.0,"Change the photo using a file with unsupported format (Anything except JPG, PNG, GIF, BMP, WEbP) but renamed to a supported one",Negative,2023-04-03 08:36:18,2023-04-03 08:36:59,40.673s,FAILED
"navigateToUrl(""https://demo-app.online/dashboard/profile"")",Chrome 111.0.0.0,,,2023-04-03 08:36:18,2023-04-03 08:36:19,0.385s,PASSED
"uploadFilePath = ""/Include/Resources/""",Chrome 111.0.0.0,,,2023-04-03 08:36:19,2023-04-03 08:36:19,0.000s,PASSED
"uploadFileName = ""testUpload.jpg""",Chrome 111.0.0.0,,,2023-04-03 08:36:19,2023-04-03 08:36:19,0.000s,PASSED
"file = new java.io.File(com.kms.katalon.core.configuration.RunConfiguration.getProjectDir(), (uploadFilePath + uploadFileName))",Chrome 111.0.0.0,,,2023-04-03 08:36:19,2023-04-03 08:36:19,0.000s,PASSED
inputImage = file.toString(),Chrome 111.0.0.0,,,2023-04-03 08:36:19,2023-04-03 08:36:19,0.001s,PASSED
"inputName = ""Edited Value"".trim()",Chrome 111.0.0.0,,,2023-04-03 08:36:19,2023-04-03 08:36:19,0.000s,PASSED
"inputPhone = ""081123456789""",Chrome 111.0.0.0,,,2023-04-03 08:36:19,2023-04-03 08:36:19,0.000s,PASSED
"inputBirthday = ""01-Jan-2000""",Chrome 111.0.0.0,,,2023-04-03 08:36:19,2023-04-03 08:36:19,0.000s,PASSED
"originalNameProfile = getText(findTestObject(""WEB/Profile/Profile_text_Name"")).trim()",Chrome 111.0.0.0,,,2023-04-03 08:36:19,2023-04-03 08:36:19,0.614s,PASSED
"click(findTestObject(""WEB/Profile/Profile_button_EditProfile""))",Chrome 111.0.0.0,,,2023-04-03 08:36:19,2023-04-03 08:36:20,0.880s,PASSED
"uploadFile(findTestObject(""WEB/Change Profile/ChangeProfile_button_uploadButton""), inputImage)",Chrome 111.0.0.0,,,2023-04-03 08:36:20,2023-04-03 08:36:21,1.216s,PASSED
"setText(findTestObject(""WEB/Change Profile/ChangeProfile_inputText_Name""), inputName)",Chrome 111.0.0.0,,,2023-04-03 08:36:21,2023-04-03 08:36:22,0.651s,PASSED
"setText(findTestObject(""WEB/Change Profile/ChangeProfile_inputText_Phone""), inputPhone)",Chrome 111.0.0.0,,,2023-04-03 08:36:22,2023-04-03 08:36:23,0.640s,PASSED
"setText(findTestObject(""WEB/Change Profile/ChangeProfile_inputText_BirthDay""), inputBirthday)",Chrome 111.0.0.0,,,2023-04-03 08:36:23,2023-04-03 08:36:24,0.942s,PASSED
"nameInputValue = getAttribute(findTestObject(""WEB/Change Profile/ChangeProfile_inputText_Name""), ""value"")",Chrome 111.0.0.0,,,2023-04-03 08:36:24,2023-04-03 08:36:24,0.434s,PASSED
"click(findTestObject(""WEB/Change Profile/ChangeProfile_button_Save""))",Chrome 111.0.0.0,,,2023-04-03 08:36:24,2023-04-03 08:36:25,1.399s,PASSED
delay(2),Chrome 111.0.0.0,,,2023-04-03 08:36:25,2023-04-03 08:36:27,2.010s,PASSED
"profileImage = getAttribute(findTestObject(""WEB/Profile/Profile_img_profilePhoto""), ""src"")",Chrome 111.0.0.0,,,2023-04-03 08:36:27,2023-04-03 08:36:59,31.169s,FAILED
,,,,,,,
Test Cases/Web/CP/CP-07,Chrome 111.0.0.0,Change the photo using a file with a relatively long filename,Negative,2023-04-03 08:36:59,2023-04-03 08:37:10,11.725s,FAILED
"navigateToUrl(""https://demo-app.online/dashboard/profile"")",Chrome 111.0.0.0,,,2023-04-03 08:36:59,2023-04-03 08:36:59,0.416s,PASSED
"uploadFilePath = ""/Include/Resources/""",Chrome 111.0.0.0,,,2023-04-03 08:36:59,2023-04-03 08:36:59,0.001s,PASSED
"uploadFileName = ""Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris.jpg""",Chrome 111.0.0.0,,,2023-04-03 08:36:59,2023-04-03 08:36:59,0.000s,PASSED
"file = new java.io.File(com.kms.katalon.core.configuration.RunConfiguration.getProjectDir(), (uploadFilePath + uploadFileName))",Chrome 111.0.0.0,,,2023-04-03 08:36:59,2023-04-03 08:36:59,0.000s,PASSED
inputImage = file.toString(),Chrome 111.0.0.0,,,2023-04-03 08:36:59,2023-04-03 08:36:59,0.000s,PASSED
"inputName = ""Edited Value"".trim()",Chrome 111.0.0.0,,,2023-04-03 08:36:59,2023-04-03 08:36:59,0.000s,PASSED
"inputPhone = ""081123456789""",Chrome 111.0.0.0,,,2023-04-03 08:36:59,2023-04-03 08:36:59,0.000s,PASSED
"inputBirthday = ""01-Jan-2000""",Chrome 111.0.0.0,,,2023-04-03 08:36:59,2023-04-03 08:36:59,0.000s,PASSED
"originalNameProfile = getText(findTestObject(""WEB/Profile/Profile_text_Name"")).trim()",Chrome 111.0.0.0,,,2023-04-03 08:36:59,2023-04-03 08:37:00,0.573s,PASSED
"click(findTestObject(""WEB/Profile/Profile_button_EditProfile""))",Chrome 111.0.0.0,,,2023-04-03 08:37:00,2023-04-03 08:37:01,0.814s,PASSED
"uploadFile(findTestObject(""WEB/Change Profile/ChangeProfile_button_uploadButton""), inputImage)",Chrome 111.0.0.0,,,2023-04-03 08:37:01,2023-04-03 08:37:01,0.615s,PASSED
"setText(findTestObject(""WEB/Change Profile/ChangeProfile_inputText_Name""), inputName)",Chrome 111.0.0.0,,,2023-04-03 08:37:01,2023-04-03 08:37:02,0.894s,PASSED
"setText(findTestObject(""WEB/Change Profile/ChangeProfile_inputText_Phone""), inputPhone)",Chrome 111.0.0.0,,,2023-04-03 08:37:02,2023-04-03 08:37:03,0.668s,PASSED
"setText(findTestObject(""WEB/Change Profile/ChangeProfile_inputText_BirthDay""), inputBirthday)",Chrome 111.0.0.0,,,2023-04-03 08:37:03,2023-04-03 08:37:04,0.980s,PASSED
"nameInputValue = getAttribute(findTestObject(""WEB/Change Profile/ChangeProfile_inputText_Name""), ""value"")",Chrome 111.0.0.0,,,2023-04-03 08:37:04,2023-04-03 08:37:04,0.439s,PASSED
"click(findTestObject(""WEB/Change Profile/ChangeProfile_button_Save""))",Chrome 111.0.0.0,,,2023-04-03 08:37:04,2023-04-03 08:37:06,2.119s,PASSED
delay(2),Chrome 111.0.0.0,,,2023-04-03 08:37:06,2023-04-03 08:37:08,2.013s,PASSED
"profileImage = getAttribute(findTestObject(""WEB/Profile/Profile_img_profilePhoto""), ""src"")",Chrome 111.0.0.0,,,2023-04-03 08:37:08,2023-04-03 08:37:09,0.313s,PASSED
"decodedProfileImage = URLDecoder.decode(profileImage, ""UTF-8"")",Chrome 111.0.0.0,,,2023-04-03 08:37:09,2023-04-03 08:37:09,0.000s,PASSED
"nameProfile = getText(findTestObject(""WEB/Profile/Profile_text_Name""))",Chrome 111.0.0.0,,,2023-04-03 08:37:09,2023-04-03 08:37:09,0.304s,PASSED
"phoneProfile = getText(findTestObject(""WEB/Profile/Profile_text_Phone""))",Chrome 111.0.0.0,,,2023-04-03 08:37:09,2023-04-03 08:37:09,0.316s,PASSED
"birthdayProfile = getText(findTestObject(""WEB/Profile/Profile_text_Birthday""))",Chrome 111.0.0.0,,,2023-04-03 08:37:09,2023-04-03 08:37:10,0.317s,PASSED
"verifyElementText(findTestObject(""Object Repository/WEB/Change Profile/Profile_p_ChangeSuccessNotif""), originalNameProfile + "" telah di edit"")",Chrome 111.0.0.0,,,2023-04-03 08:37:10,2023-04-03 08:37:10,0.307s,PASSED
"click(findTestObject(""Object Repository/WEB/Change Profile/Profile_button_ChangeSuccessNotif""))",Chrome 111.0.0.0,,,2023-04-03 08:37:10,2023-04-03 08:37:10,0.332s,PASSED
"assert decodedProfileImage.endsWith(uploadFileName) : ""Updated photo does not match the uploaded one""",Chrome 111.0.0.0,,,2023-04-03 08:37:10,2023-04-03 08:37:10,0.001s,FAILED
,,,,,,,
Test Cases/Web/CP/CP-08,Chrome 111.0.0.0,Change the photo using a relatively huge filesize,Negative,2023-04-03 08:37:10,2023-04-03 08:37:30,19.278s,FAILED
"navigateToUrl(""https://demo-app.online/dashboard/profile"")",Chrome 111.0.0.0,,,2023-04-03 08:37:11,2023-04-03 08:37:11,0.368s,PASSED
"uploadFilePath = ""/Include/Resources/""",Chrome 111.0.0.0,,,2023-04-03 08:37:11,2023-04-03 08:37:11,0.001s,PASSED
"uploadFileName = ""big pic.png""",Chrome 111.0.0.0,,,2023-04-03 08:37:11,2023-04-03 08:37:11,0.000s,PASSED
"file = new java.io.File(com.kms.katalon.core.configuration.RunConfiguration.getProjectDir(), (uploadFilePath + uploadFileName))",Chrome 111.0.0.0,,,2023-04-03 08:37:11,2023-04-03 08:37:11,0.000s,PASSED
absolutePath = file.toString(),Chrome 111.0.0.0,,,2023-04-03 08:37:11,2023-04-03 08:37:11,0.000s,PASSED
"nameValue = ""Edited Value"".trim()",Chrome 111.0.0.0,,,2023-04-03 08:37:11,2023-04-03 08:37:11,0.001s,PASSED
"phoneValue = ""081123456789""",Chrome 111.0.0.0,,,2023-04-03 08:37:11,2023-04-03 08:37:11,0.000s,PASSED
"birthdayValue = ""01-Jan-2000""",Chrome 111.0.0.0,,,2023-04-03 08:37:11,2023-04-03 08:37:11,0.000s,PASSED
"originalNameProfile = getText(findTestObject(""WEB/Profile/Profile_text_Name"")).trim()",Chrome 111.0.0.0,,,2023-04-03 08:37:11,2023-04-03 08:37:12,0.582s,PASSED
"click(findTestObject(""WEB/Profile/Profile_button_EditProfile""))",Chrome 111.0.0.0,,,2023-04-03 08:37:12,2023-04-03 08:37:12,0.835s,PASSED
"uploadFile(findTestObject(""WEB/Change Profile/ChangeProfile_button_uploadButton""), absolutePath)",Chrome 111.0.0.0,,,2023-04-03 08:37:12,2023-04-03 08:37:13,0.563s,PASSED
"nameInputValue = getAttribute(findTestObject(""WEB/Change Profile/ChangeProfile_inputText_Name""), ""value"")",Chrome 111.0.0.0,,,2023-04-03 08:37:13,2023-04-03 08:37:13,0.309s,PASSED
"phoneInputValue = getAttribute(findTestObject(""WEB/Change Profile/ChangeProfile_inputText_Phone""), ""value"")",Chrome 111.0.0.0,,,2023-04-03 08:37:13,2023-04-03 08:37:14,0.311s,PASSED
"birthdayInputValue = getAttribute(findTestObject(""WEB/Change Profile/ChangeProfile_inputText_BirthDay""), ""value"")",Chrome 111.0.0.0,,,2023-04-03 08:37:14,2023-04-03 08:37:14,0.307s,PASSED
"click(findTestObject(""WEB/Change Profile/ChangeProfile_button_Save""))",Chrome 111.0.0.0,,,2023-04-03 08:37:14,2023-04-03 08:37:28,13.673s,PASSED
delay(2),Chrome 111.0.0.0,,,2023-04-03 08:37:28,2023-04-03 08:37:30,2.010s,PASSED
"assert getUrl() == ""https://demo-app.online/dashboard/profile"" : ""Not redirected to profile after saving change""",Chrome 111.0.0.0,,,2023-04-03 08:37:30,2023-04-03 08:37:30,0.008s,FAILED
,,,,,,,
Test Cases/Web/CP/CP-09,Chrome 111.0.0.0,Verify that 'Fullname' field is working correctly with valid inputs,Positive,2023-04-03 08:37:30,2023-04-03 08:38:30,1m - 0.389s,PASSED
"navigateToUrl(""https://demo-app.online/dashboard/profile"")",Chrome 111.0.0.0,,,2023-04-03 08:37:30,2023-04-03 08:37:30,0.400s,PASSED
"testData = findTestData(""Data Files/Web/ChangeProfile_Name"")",Chrome 111.0.0.0,,,2023-04-03 08:37:30,2023-04-03 08:37:30,0.032s,PASSED
"for ([i = 1, i <= testData.getRowNumbers(), (i++)])",Chrome 111.0.0.0,,,2023-04-03 08:37:30,2023-04-03 08:38:30,59.634s,PASSED
,,,,,,,
Test Cases/Web/CP/CP-14,Chrome 111.0.0.0,Verify that 'Phone' field is working correctly with valid inputs (number prefix),Positive,2023-04-03 08:38:30,2023-04-03 08:39:21,50.679s,PASSED
"navigateToUrl(""https://demo-app.online/dashboard/profile"")",Chrome 111.0.0.0,,,2023-04-03 08:38:30,2023-04-03 08:38:31,0.321s,PASSED
"testData = findTestData(""Data Files/Web/ChangeProfile_Phone"")",Chrome 111.0.0.0,,,2023-04-03 08:38:31,2023-04-03 08:38:31,0.033s,PASSED
"for ([i = 1, i <= testData.getRowNumbers(), (i++)])",Chrome 111.0.0.0,,,2023-04-03 08:38:31,2023-04-03 08:39:21,49.997s,PASSED
,,,,,,,
Test Cases/Web/CP/CP-15,Chrome 111.0.0.0,Verify that 'Phone' field is working correctly with valid inputs (+ prefix),Positive,2023-04-03 08:39:21,2023-04-03 08:40:01,40.149s,FAILED
"navigateToUrl(""https://demo-app.online/dashboard/profile"")",Chrome 111.0.0.0,,,2023-04-03 08:39:21,2023-04-03 08:39:21,0.342s,PASSED
"testData = findTestData(""Data Files/Web/ChangeProfile_PhoneCountryCode"")",Chrome 111.0.0.0,,,2023-04-03 08:39:21,2023-04-03 08:39:21,0.028s,PASSED
"for ([i = 1, i <= testData.getRowNumbers(), (i++)])",Chrome 111.0.0.0,,,2023-04-03 08:39:21,2023-04-03 08:40:01,39.473s,FAILED
,,,,,,,
Test Cases/Web/CP/CP-19,Chrome 111.0.0.0,Change 'Phone' field value with total character less than 10 (prefix number),Negative,2023-04-03 08:40:01,2023-04-03 08:40:10,9.585s,FAILED
"navigateToUrl(""https://demo-app.online/dashboard/profile"")",Chrome 111.0.0.0,,,2023-04-03 08:40:01,2023-04-03 08:40:02,0.378s,PASSED
"inputPhone = ""081324387""",Chrome 111.0.0.0,,,2023-04-03 08:40:02,2023-04-03 08:40:02,0.000s,PASSED
"originalNameProfile = getText(findTestObject(""WEB/Profile/Profile_text_Name"")).trim()",Chrome 111.0.0.0,,,2023-04-03 08:40:02,2023-04-03 08:40:02,0.576s,PASSED
"click(findTestObject(""WEB/Profile/Profile_button_EditProfile""))",Chrome 111.0.0.0,,,2023-04-03 08:40:02,2023-04-03 08:40:03,0.985s,PASSED
"setText(findTestObject(""WEB/Change Profile/ChangeProfile_inputText_Phone""), inputPhone)",Chrome 111.0.0.0,,,2023-04-03 08:40:03,2023-04-03 08:40:04,1.222s,PASSED
"nameInputValue = getAttribute(findTestObject(""WEB/Change Profile/ChangeProfile_inputText_Name""), ""value"")",Chrome 111.0.0.0,,,2023-04-03 08:40:04,2023-04-03 08:40:05,0.320s,PASSED
"click(findTestObject(""WEB/Change Profile/ChangeProfile_button_Save""))",Chrome 111.0.0.0,,,2023-04-03 08:40:05,2023-04-03 08:40:06,1.284s,PASSED
delay(2),Chrome 111.0.0.0,,,2023-04-03 08:40:06,2023-04-03 08:40:08,2.005s,PASSED
"assert getUrl() == ""https://demo-app.online/dashboard/profile/edit""",Chrome 111.0.0.0,,,2023-04-03 08:40:08,2023-04-03 08:40:08,0.009s,PASSED
"assert verifyElementPresent(findTestObject(""WEB/Change Profile/ChangeProfile_validationError_Name""), 1) : ""Validation error does not appear""",Chrome 111.0.0.0,,,2023-04-03 08:40:08,2023-04-03 08:40:10,2.421s,FAILED
,,,,,,,
Test Cases/Web/CP/CP-20,Chrome 111.0.0.0,Change 'Phone' field value with total character less than 10 (prefix +),Negative,2023-04-03 08:40:10,2023-04-03 08:40:17,6.999s,PASSED
"navigateToUrl(""https://demo-app.online/dashboard/profile"")",Chrome 111.0.0.0,,,2023-04-03 08:40:11,2023-04-03 08:40:11,0.424s,PASSED
"inputPhone = ""+62813243872""",Chrome 111.0.0.0,,,2023-04-03 08:40:11,2023-04-03 08:40:11,0.000s,PASSED
"originalNameProfile = getText(findTestObject(""WEB/Profile/Profile_text_Name"")).trim()",Chrome 111.0.0.0,,,2023-04-03 08:40:11,2023-04-03 08:40:12,0.658s,PASSED
"click(findTestObject(""WEB/Profile/Profile_button_EditProfile""))",Chrome 111.0.0.0,,,2023-04-03 08:40:12,2023-04-03 08:40:13,0.879s,PASSED
"setText(findTestObject(""WEB/Change Profile/ChangeProfile_inputText_Phone""), inputPhone)",Chrome 111.0.0.0,,,2023-04-03 08:40:13,2023-04-03 08:40:14,1.181s,PASSED
"nameInputValue = getAttribute(findTestObject(""WEB/Change Profile/ChangeProfile_inputText_Name""), ""value"")",Chrome 111.0.0.0,,,2023-04-03 08:40:14,2023-04-03 08:40:14,0.324s,PASSED
