Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_KonfirmasiKataSandi""), ""testingtesting"")",Chrome 111.0.0.0,,,2023-04-03 05:43:20,2023-04-03 05:43:21,0.650s,PASSED
"check(findTestObject(""Object Repository/Web/Register/Reg_Checkbox_SyaratDanKetentuan""))",Chrome 111.0.0.0,,,2023-04-03 05:43:21,2023-04-03 05:43:21,0.703s,PASSED
"expectedInputBirthday = ""18-Feb-1997""",Chrome 111.0.0.0,,,2023-04-03 05:43:21,2023-04-03 05:43:21,0.000s,PASSED
"actualInputBirthday = getAttribute(findTestObject(""Object Repository/Web/Register/Reg_InputText_BirthDay""), ""value"")",Chrome 111.0.0.0,,,2023-04-03 05:43:21,2023-04-03 05:43:22,0.324s,PASSED
"verifyNotEqual(actualInputBirthday, expectedInputBirthday, OPTIONAL)",Chrome 111.0.0.0,,,2023-04-03 05:43:22,2023-04-03 05:43:22,0.001s,PASSED
"click(findTestObject(""Object Repository/Web/Register/Reg_Button_Daftar""))",Chrome 111.0.0.0,,,2023-04-03 05:43:22,2023-04-03 05:43:23,1.041s,PASSED
delay(5),Chrome 111.0.0.0,,,2023-04-03 05:43:23,2023-04-03 05:43:28,5.004s,PASSED
"assert getUrl() == ""https://demo-app.online/email/verify""",Chrome 111.0.0.0,,,2023-04-03 05:43:28,2023-04-03 05:43:28,0.010s,FAILED
,,,,,,,
Test Cases/Web/REG/REG-22,Chrome 111.0.0.0,New user registration with age more than 100 in the 'Tanggal Lahir' field,Negative,2023-04-03 05:43:28,2023-04-03 05:43:44,16.269s,PASSED
"openBrowser("""")",Chrome 111.0.0.0,,,2023-04-03 05:43:28,2023-04-03 05:43:30,1.783s,PASSED
"navigateToUrl(""https://demo-app.online/daftar"")",Chrome 111.0.0.0,,,2023-04-03 05:43:30,2023-04-03 05:43:31,1.529s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Nama""), ""Rizki Khaerul Fajri"")",Chrome 111.0.0.0,,,2023-04-03 05:43:31,2023-04-03 05:43:32,1.087s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_BirthDay""), ""01-Jan-1990"")",Chrome 111.0.0.0,,,2023-04-03 05:43:32,2023-04-03 05:43:33,0.784s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Email""), ""Test@Mail.com"")",Chrome 111.0.0.0,,,2023-04-03 05:43:33,2023-04-03 05:43:34,0.886s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Whatsapp""), ""081324387267"")",Chrome 111.0.0.0,,,2023-04-03 05:43:34,2023-04-03 05:43:35,0.680s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_KataSandi""), ""testingtesting"")",Chrome 111.0.0.0,,,2023-04-03 05:43:35,2023-04-03 05:43:35,0.703s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_KonfirmasiKataSandi""), ""testingtesting"")",Chrome 111.0.0.0,,,2023-04-03 05:43:35,2023-04-03 05:43:36,0.693s,PASSED
"check(findTestObject(""Object Repository/Web/Register/Reg_Checkbox_SyaratDanKetentuan""))",Chrome 111.0.0.0,,,2023-04-03 05:43:36,2023-04-03 05:43:37,0.491s,PASSED
"expectedInputBirthday = ""18-Feb-1997""",Chrome 111.0.0.0,,,2023-04-03 05:43:37,2023-04-03 05:43:37,0.000s,PASSED
"actualInputBirthday = getAttribute(findTestObject(""Object Repository/Web/Register/Reg_InputText_BirthDay""), ""value"")",Chrome 111.0.0.0,,,2023-04-03 05:43:37,2023-04-03 05:43:37,0.332s,PASSED
"verifyNotEqual(actualInputBirthday, expectedInputBirthday, OPTIONAL)",Chrome 111.0.0.0,,,2023-04-03 05:43:37,2023-04-03 05:43:37,0.001s,PASSED
"click(findTestObject(""Object Repository/Web/Register/Reg_Button_Daftar""))",Chrome 111.0.0.0,,,2023-04-03 05:43:37,2023-04-03 05:43:39,2.020s,PASSED
delay(5),Chrome 111.0.0.0,,,2023-04-03 05:43:39,2023-04-03 05:43:44,5.013s,PASSED
"assert getUrl() == ""https://demo-app.online/email/verify""",Chrome 111.0.0.0,,,2023-04-03 05:43:44,2023-04-03 05:43:44,0.008s,PASSED
,,,,,,,
Test Cases/Web/REG/REG-23,Chrome 111.0.0.0,New user registration with age less than 6 in the 'Tanggal Lahir' field,Negative,2023-04-03 05:43:44,2023-04-03 05:43:59,15.361s,FAILED
"openBrowser("""")",Chrome 111.0.0.0,,,2023-04-03 05:43:44,2023-04-03 05:43:46,1.803s,PASSED
"navigateToUrl(""https://demo-app.online/daftar"")",Chrome 111.0.0.0,,,2023-04-03 05:43:46,2023-04-03 05:43:48,1.504s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Nama""), ""Rizki Khaerul Fajri"")",Chrome 111.0.0.0,,,2023-04-03 05:43:48,2023-04-03 05:43:49,0.974s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_BirthDay""), ""01-Jan-2023"")",Chrome 111.0.0.0,,,2023-04-03 05:43:49,2023-04-03 05:43:49,0.778s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Email""), ""Test@Mail.com"")",Chrome 111.0.0.0,,,2023-04-03 05:43:49,2023-04-03 05:43:50,0.892s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Whatsapp""), ""081324387267"")",Chrome 111.0.0.0,,,2023-04-03 05:43:50,2023-04-03 05:43:51,0.684s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_KataSandi""), ""testingtesting"")",Chrome 111.0.0.0,,,2023-04-03 05:43:51,2023-04-03 05:43:52,0.671s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_KonfirmasiKataSandi""), ""testingtesting"")",Chrome 111.0.0.0,,,2023-04-03 05:43:52,2023-04-03 05:43:52,0.656s,PASSED
"check(findTestObject(""Object Repository/Web/Register/Reg_Checkbox_SyaratDanKetentuan""))",Chrome 111.0.0.0,,,2023-04-03 05:43:52,2023-04-03 05:43:53,0.698s,PASSED
"expectedInputBirthday = ""18-Feb-1997""",Chrome 111.0.0.0,,,2023-04-03 05:43:53,2023-04-03 05:43:53,0.000s,PASSED
"actualInputBirthday = getAttribute(findTestObject(""Object Repository/Web/Register/Reg_InputText_BirthDay""), ""value"")",Chrome 111.0.0.0,,,2023-04-03 05:43:53,2023-04-03 05:43:53,0.319s,PASSED
"verifyNotEqual(actualInputBirthday, expectedInputBirthday, OPTIONAL)",Chrome 111.0.0.0,,,2023-04-03 05:43:53,2023-04-03 05:43:53,0.001s,PASSED
"click(findTestObject(""Object Repository/Web/Register/Reg_Button_Daftar""))",Chrome 111.0.0.0,,,2023-04-03 05:43:53,2023-04-03 05:43:54,1.081s,PASSED
delay(5),Chrome 111.0.0.0,,,2023-04-03 05:43:54,2023-04-03 05:43:59,5.008s,PASSED
"assert getUrl() == ""https://demo-app.online/email/verify"" : ""Register process stopped""",Chrome 111.0.0.0,,,2023-04-03 05:43:59,2023-04-03 05:43:59,0.008s,FAILED
,,,,,,,
Test Cases/Web/REG/REG-24,Chrome 111.0.0.0,Verify 'E-mail' field is working correctly with valid inputs,Positive,2023-04-03 05:43:59,2023-04-03 05:45:15,1m - 15.912s,PASSED
"openBrowser("""")",Chrome 111.0.0.0,,,2023-04-03 05:44:00,2023-04-03 05:44:01,1.804s,PASSED
"testData = findTestData(""Data Files/Web/Register_Email"")",Chrome 111.0.0.0,,,2023-04-03 05:44:01,2023-04-03 05:44:01,0.020s,PASSED
"for ([i = 1, i <= testData.getRowNumbers(), (i++)])",Chrome 111.0.0.0,,,2023-04-03 05:44:01,2023-04-03 05:45:15,1m - 13.842s,PASSED
,,,,,,,
Test Cases/Web/REG/REG-25,Chrome 111.0.0.0,New user registration with empty value in the 'E-mail' field,Negative,2023-04-03 05:45:15,2023-04-03 05:45:26,10.374s,FAILED
"openBrowser("""")",Chrome 111.0.0.0,,,2023-04-03 05:45:16,2023-04-03 05:45:17,1.775s,PASSED
"navigateToUrl(""https://demo-app.online/daftar"")",Chrome 111.0.0.0,,,2023-04-03 05:45:17,2023-04-03 05:45:19,1.643s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Nama""), ""Rizki Khaerul Fajri"")",Chrome 111.0.0.0,,,2023-04-03 05:45:19,2023-04-03 05:45:20,0.966s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_BirthDay""), ""18-Feb-1997"")",Chrome 111.0.0.0,,,2023-04-03 05:45:20,2023-04-03 05:45:21,0.799s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Email""), """")",Chrome 111.0.0.0,,,2023-04-03 05:45:21,2023-04-03 05:45:22,0.860s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Whatsapp""), ""081324387267"")",Chrome 111.0.0.0,,,2023-04-03 05:45:22,2023-04-03 05:45:22,0.646s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_KataSandi""), ""testingtesting"")",Chrome 111.0.0.0,,,2023-04-03 05:45:22,2023-04-03 05:45:23,0.670s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_KonfirmasiKataSandi""), ""testingtesting"")",Chrome 111.0.0.0,,,2023-04-03 05:45:23,2023-04-03 05:45:24,0.664s,PASSED
"check(findTestObject(""Object Repository/Web/Register/Reg_Checkbox_SyaratDanKetentuan""))",Chrome 111.0.0.0,,,2023-04-03 05:45:24,2023-04-03 05:45:24,0.695s,PASSED
"click(findTestObject(""Object Repository/Web/Register/Reg_Button_Daftar""))",Chrome 111.0.0.0,,,2023-04-03 05:45:24,2023-04-03 05:45:25,0.365s,PASSED
delay(1),Chrome 111.0.0.0,,,2023-04-03 05:45:25,2023-04-03 05:45:26,1.013s,PASSED
"verifyMatch(""https://demo-app.online/email/verify"", getUrl(), false, CONTINUE_ON_FAILURE)",Chrome 111.0.0.0,,,2023-04-03 05:45:26,2023-04-03 05:45:26,0.015s,FAILED
"println(""After verification"")",Chrome 111.0.0.0,,,2023-04-03 05:45:26,2023-04-03 05:45:26,0.005s,PASSED
"isValid = executeJavaScript(""document.getElementById(""name"").reportValidity();"", null)",Chrome 111.0.0.0,,,2023-04-03 05:45:26,2023-04-03 05:45:26,0.015s,PASSED
"assert !(isValid) : ""Validation error should be displayed""",Chrome 111.0.0.0,,,2023-04-03 05:45:26,2023-04-03 05:45:26,0.000s,PASSED
,,,,,,,
Test Cases/Web/REG/REG-26,Chrome 111.0.0.0,New user registration with empty space value in the 'E-mail' field,Negative,2023-04-03 05:45:26,2023-04-03 05:45:36,10.337s,FAILED
"openBrowser("""")",Chrome 111.0.0.0,,,2023-04-03 05:45:26,2023-04-03 05:45:28,1.813s,PASSED
"navigateToUrl(""https://demo-app.online/daftar"")",Chrome 111.0.0.0,,,2023-04-03 05:45:28,2023-04-03 05:45:29,1.566s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Nama""), ""Rizki Khaerul Fajri"")",Chrome 111.0.0.0,,,2023-04-03 05:45:29,2023-04-03 05:45:30,0.988s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_BirthDay""), ""18-Feb-1997"")",Chrome 111.0.0.0,,,2023-04-03 05:45:30,2023-04-03 05:45:31,0.797s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Email""), ""     "")",Chrome 111.0.0.0,,,2023-04-03 05:45:31,2023-04-03 05:45:32,0.857s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Whatsapp""), ""081324387267"")",Chrome 111.0.0.0,,,2023-04-03 05:45:32,2023-04-03 05:45:33,0.652s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_KataSandi""), ""testingtesting"")",Chrome 111.0.0.0,,,2023-04-03 05:45:33,2023-04-03 05:45:33,0.662s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_KonfirmasiKataSandi""), ""testingtesting"")",Chrome 111.0.0.0,,,2023-04-03 05:45:33,2023-04-03 05:45:34,0.666s,PASSED
"check(findTestObject(""Object Repository/Web/Register/Reg_Checkbox_SyaratDanKetentuan""))",Chrome 111.0.0.0,,,2023-04-03 05:45:34,2023-04-03 05:45:35,0.694s,PASSED
"click(findTestObject(""Object Repository/Web/Register/Reg_Button_Daftar""))",Chrome 111.0.0.0,,,2023-04-03 05:45:35,2023-04-03 05:45:35,0.352s,PASSED
delay(1),Chrome 111.0.0.0,,,2023-04-03 05:45:35,2023-04-03 05:45:36,1.013s,PASSED
"verifyMatch(""https://demo-app.online/email/verify"", getUrl(), false, CONTINUE_ON_FAILURE)",Chrome 111.0.0.0,,,2023-04-03 05:45:36,2023-04-03 05:45:36,0.010s,FAILED
"println(""After verification"")",Chrome 111.0.0.0,,,2023-04-03 05:45:36,2023-04-03 05:45:36,0.000s,PASSED
"isValid = executeJavaScript(""document.getElementById(""email"").reportValidity();"", null)",Chrome 111.0.0.0,,,2023-04-03 05:45:36,2023-04-03 05:45:36,0.012s,PASSED
"assert !(isValid) : ""Validation error should be displayed""",Chrome 111.0.0.0,,,2023-04-03 05:45:36,2023-04-03 05:45:36,0.000s,PASSED
,,,,,,,
Test Cases/Web/REG/REG-27,Chrome 111.0.0.0,"New user registration with an already
registered E-mail in the 'E-mail' field",Negative,2023-04-03 05:45:36,2023-04-03 05:45:47,11.358s,FAILED
"openBrowser("""")",Chrome 111.0.0.0,,,2023-04-03 05:45:36,2023-04-03 05:45:38,1.793s,PASSED
"navigateToUrl(""https://demo-app.online/daftar"")",Chrome 111.0.0.0,,,2023-04-03 05:45:38,2023-04-03 05:45:40,1.602s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Nama""), ""Rizki Khaerul Fajri"")",Chrome 111.0.0.0,,,2023-04-03 05:45:40,2023-04-03 05:45:41,0.978s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_BirthDay""), ""18-Feb-1997"")",Chrome 111.0.0.0,,,2023-04-03 05:45:41,2023-04-03 05:45:42,0.831s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Email""), ""rizkikhaerulfajri@gmail.com"")",Chrome 111.0.0.0,,,2023-04-03 05:45:42,2023-04-03 05:45:42,0.890s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Whatsapp""), ""081324387267"")",Chrome 111.0.0.0,,,2023-04-03 05:45:42,2023-04-03 05:45:43,0.664s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_KataSandi""), ""testingtesting"")",Chrome 111.0.0.0,,,2023-04-03 05:45:43,2023-04-03 05:45:44,0.659s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_KonfirmasiKataSandi""), ""testingtesting"")",Chrome 111.0.0.0,,,2023-04-03 05:45:44,2023-04-03 05:45:44,0.649s,PASSED
"check(findTestObject(""Object Repository/Web/Register/Reg_Checkbox_SyaratDanKetentuan""))",Chrome 111.0.0.0,,,2023-04-03 05:45:44,2023-04-03 05:45:45,0.597s,PASSED
"click(findTestObject(""Object Repository/Web/Register/Reg_Button_Daftar""))",Chrome 111.0.0.0,,,2023-04-03 05:45:45,2023-04-03 05:45:46,1.048s,PASSED
delay(1),Chrome 111.0.0.0,,,2023-04-03 05:45:46,2023-04-03 05:45:47,1.001s,PASSED
try,Chrome 111.0.0.0,,,2023-04-03 05:45:47,2023-04-03 05:45:47,0.010s,FAILED
"println(""After URL verification"")",Chrome 111.0.0.0,,,2023-04-03 05:45:47,2023-04-03 05:45:47,0.000s,PASSED
