Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"openBrowser("""")",Chrome 111.0.0.0,,,2023-04-03 08:04:35,2023-04-03 08:04:37,1.762s,PASSED
"navigateToUrl(""https://demo-app.online/daftar"")",Chrome 111.0.0.0,,,2023-04-03 08:04:37,2023-04-03 08:04:39,1.661s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Nama""), ""        "")",Chrome 111.0.0.0,,,2023-04-03 08:04:39,2023-04-03 08:04:40,0.975s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_BirthDay""), ""18-Feb-1997"")",Chrome 111.0.0.0,,,2023-04-03 08:04:40,2023-04-03 08:04:41,0.836s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Email""), ""Test@Mail.com"")",Chrome 111.0.0.0,,,2023-04-03 08:04:41,2023-04-03 08:04:42,0.908s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Whatsapp""), ""081324387267"")",Chrome 111.0.0.0,,,2023-04-03 08:04:42,2023-04-03 08:04:42,0.664s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_KataSandi""), ""testingtesting"")",Chrome 111.0.0.0,,,2023-04-03 08:04:42,2023-04-03 08:04:43,0.655s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_KonfirmasiKataSandi""), ""testingtesting"")",Chrome 111.0.0.0,,,2023-04-03 08:04:43,2023-04-03 08:04:44,0.667s,PASSED
"check(findTestObject(""Object Repository/Web/Register/Reg_Checkbox_SyaratDanKetentuan""))",Chrome 111.0.0.0,,,2023-04-03 08:04:44,2023-04-03 08:04:44,0.595s,PASSED
"click(findTestObject(""Object Repository/Web/Register/Reg_Button_Daftar""))",Chrome 111.0.0.0,,,2023-04-03 08:04:44,2023-04-03 08:04:45,1.045s,PASSED
delay(2),Chrome 111.0.0.0,,,2023-04-03 08:04:45,2023-04-03 08:04:47,2.014s,PASSED
"if (getUrl() == ""https://demo-app.online/daftar"")",Chrome 111.0.0.0,,,2023-04-03 08:04:47,2023-04-03 08:04:47,0.036s,PASSED
delay(2),Chrome 111.0.0.0,,,2023-04-03 08:04:47,2023-04-03 08:04:49,2.015s,PASSED
"assert !(getUrl() == ""https://demo-app.online/email/verify"")",Chrome 111.0.0.0,,,2023-04-03 08:04:49,2023-04-03 08:04:49,0.007s,PASSED
,,,,,,,
Test Cases/Web/REG/REG-14,Chrome 111.0.0.0,New user registration with special char in the 'Nama' field,Negative,2023-04-03 08:04:49,2023-04-03 08:05:04,14.833s,FAILED
"openBrowser("""")",Chrome 111.0.0.0,,,2023-04-03 08:04:50,2023-04-03 08:04:51,1.778s,PASSED
"navigateToUrl(""https://demo-app.online/daftar"")",Chrome 111.0.0.0,,,2023-04-03 08:04:51,2023-04-03 08:04:53,1.529s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Nama""), ""R!zk! Kh@erul"")",Chrome 111.0.0.0,,,2023-04-03 08:04:53,2023-04-03 08:04:54,1.072s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_BirthDay""), ""18-Feb-1997"")",Chrome 111.0.0.0,,,2023-04-03 08:04:54,2023-04-03 08:04:55,0.818s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Email""), ""Test@Mail.com"")",Chrome 111.0.0.0,,,2023-04-03 08:04:55,2023-04-03 08:04:56,0.876s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Whatsapp""), ""081324387267"")",Chrome 111.0.0.0,,,2023-04-03 08:04:56,2023-04-03 08:04:56,0.665s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_KataSandi""), ""testingtesting"")",Chrome 111.0.0.0,,,2023-04-03 08:04:56,2023-04-03 08:04:57,0.669s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_KonfirmasiKataSandi""), ""testingtesting"")",Chrome 111.0.0.0,,,2023-04-03 08:04:57,2023-04-03 08:04:58,0.676s,PASSED
"check(findTestObject(""Object Repository/Web/Register/Reg_Checkbox_SyaratDanKetentuan""))",Chrome 111.0.0.0,,,2023-04-03 08:04:58,2023-04-03 08:04:58,0.596s,PASSED
"click(findTestObject(""Object Repository/Web/Register/Reg_Button_Daftar""))",Chrome 111.0.0.0,,,2023-04-03 08:04:58,2023-04-03 08:05:00,1.797s,PASSED
delay(2),Chrome 111.0.0.0,,,2023-04-03 08:05:00,2023-04-03 08:05:02,2.014s,PASSED
"if (getUrl() == ""https://demo-app.online/daftar"")",Chrome 111.0.0.0,,,2023-04-03 08:05:02,2023-04-03 08:05:02,0.007s,PASSED
delay(2),Chrome 111.0.0.0,,,2023-04-03 08:05:02,2023-04-03 08:05:04,2.010s,PASSED
"assert !(getUrl() == ""https://demo-app.online/email/verify"")",Chrome 111.0.0.0,,,2023-04-03 08:05:04,2023-04-03 08:05:04,0.009s,FAILED
,,,,,,,
Test Cases/Web/REG/REG-15,Chrome 111.0.0.0,New user registration with a long name in the 'Nama' field,Negative,2023-04-03 08:05:04,2023-04-03 08:05:19,15.273s,PASSED
"openBrowser("""")",Chrome 111.0.0.0,,,2023-04-03 08:05:04,2023-04-03 08:05:06,1.798s,PASSED
"navigateToUrl(""https://demo-app.online/daftar"")",Chrome 111.0.0.0,,,2023-04-03 08:05:06,2023-04-03 08:05:09,2.360s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Nama""), ""Lorem ipsum dolor sit amet consectetur adipiscing elit"")",Chrome 111.0.0.0,,,2023-04-03 08:05:09,2023-04-03 08:05:10,1.219s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_BirthDay""), ""18-Feb-1997"")",Chrome 111.0.0.0,,,2023-04-03 08:05:10,2023-04-03 08:05:11,0.856s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Email""), ""Test@Mail.com"")",Chrome 111.0.0.0,,,2023-04-03 08:05:11,2023-04-03 08:05:11,0.856s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Whatsapp""), ""081324387267"")",Chrome 111.0.0.0,,,2023-04-03 08:05:11,2023-04-03 08:05:12,0.649s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_KataSandi""), ""testingtesting"")",Chrome 111.0.0.0,,,2023-04-03 08:05:12,2023-04-03 08:05:13,0.661s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_KonfirmasiKataSandi""), ""testingtesting"")",Chrome 111.0.0.0,,,2023-04-03 08:05:13,2023-04-03 08:05:14,1.122s,PASSED
"check(findTestObject(""Object Repository/Web/Register/Reg_Checkbox_SyaratDanKetentuan""))",Chrome 111.0.0.0,,,2023-04-03 08:05:14,2023-04-03 08:05:14,0.377s,PASSED
"click(findTestObject(""Object Repository/Web/Register/Reg_Button_Daftar""))",Chrome 111.0.0.0,,,2023-04-03 08:05:14,2023-04-03 08:05:15,1.039s,PASSED
delay(2),Chrome 111.0.0.0,,,2023-04-03 08:05:15,2023-04-03 08:05:17,2.004s,PASSED
"if (getUrl() == ""https://demo-app.online/daftar"")",Chrome 111.0.0.0,,,2023-04-03 08:05:17,2023-04-03 08:05:17,0.035s,PASSED
delay(2),Chrome 111.0.0.0,,,2023-04-03 08:05:17,2023-04-03 08:05:19,2.014s,PASSED
"assert !(getUrl() == ""https://demo-app.online/email/verify"")",Chrome 111.0.0.0,,,2023-04-03 08:05:19,2023-04-03 08:05:19,0.010s,PASSED
,,,,,,,
Test Cases/Web/REG/REG-16,Chrome 111.0.0.0,Verify 'Tanggal Lahir' field is working correctly with valid inputs,Positive,2023-04-03 08:05:19,2023-04-03 08:06:21,1m - 1.834s,FAILED
"openBrowser("""")",Chrome 111.0.0.0,,,2023-04-03 08:05:20,2023-04-03 08:05:21,1.801s,PASSED
"testData = findTestData(""Data Files/Web/Register_Birthday"")",Chrome 111.0.0.0,,,2023-04-03 08:05:21,2023-04-03 08:05:21,0.038s,PASSED
"for ([i = 1, i <= testData.getRowNumbers(), (i++)])",Chrome 111.0.0.0,,,2023-04-03 08:05:21,2023-04-03 08:06:21,59.737s,FAILED
,,,,,,,
Test Cases/Web/REG/REG-17,Chrome 111.0.0.0,New user registration with an empty value in the 'Tanggal Lahir' field,Negative,2023-04-03 08:06:21,2023-04-03 08:06:34,12.853s,PASSED
"openBrowser("""")",Chrome 111.0.0.0,,,2023-04-03 08:06:21,2023-04-03 08:06:23,1.809s,PASSED
"navigateToUrl(""https://demo-app.online/daftar"")",Chrome 111.0.0.0,,,2023-04-03 08:06:23,2023-04-03 08:06:25,1.654s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Nama""), ""Rizki Khaerul Fajri"")",Chrome 111.0.0.0,,,2023-04-03 08:06:25,2023-04-03 08:06:26,0.976s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Email""), ""Test@Mail.com"")",Chrome 111.0.0.0,,,2023-04-03 08:06:26,2023-04-03 08:06:27,0.656s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Whatsapp""), ""081324387267"")",Chrome 111.0.0.0,,,2023-04-03 08:06:27,2023-04-03 08:06:27,0.665s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_KataSandi""), ""testingtesting"")",Chrome 111.0.0.0,,,2023-04-03 08:06:27,2023-04-03 08:06:28,0.683s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_KonfirmasiKataSandi""), ""testingtesting"")",Chrome 111.0.0.0,,,2023-04-03 08:06:28,2023-04-03 08:06:29,0.671s,PASSED
"check(findTestObject(""Object Repository/Web/Register/Reg_Checkbox_SyaratDanKetentuan""))",Chrome 111.0.0.0,,,2023-04-03 08:06:29,2023-04-03 08:06:29,0.370s,PASSED
"click(findTestObject(""Object Repository/Web/Register/Reg_Button_Daftar""))",Chrome 111.0.0.0,,,2023-04-03 08:06:29,2023-04-03 08:06:30,1.106s,PASSED
delay(2),Chrome 111.0.0.0,,,2023-04-03 08:06:30,2023-04-03 08:06:32,2.003s,PASSED
"if (getUrl() == ""https://demo-app.online/daftar"")",Chrome 111.0.0.0,,,2023-04-03 08:06:32,2023-04-03 08:06:32,0.020s,PASSED
delay(2),Chrome 111.0.0.0,,,2023-04-03 08:06:32,2023-04-03 08:06:34,2.001s,PASSED
"assert !(getUrl() == ""https://demo-app.online/email/verify"")",Chrome 111.0.0.0,,,2023-04-03 08:06:34,2023-04-03 08:06:34,0.008s,PASSED
,,,,,,,
Test Cases/Web/REG/REG-18,Chrome 111.0.0.0,New user registration with a white space value in the 'Tanggal Lahir' field,Negative,2023-04-03 08:06:34,2023-04-03 08:06:48,13.932s,PASSED
"openBrowser("""")",Chrome 111.0.0.0,,,2023-04-03 08:06:34,2023-04-03 08:06:36,1.784s,PASSED
"navigateToUrl(""https://demo-app.online/daftar"")",Chrome 111.0.0.0,,,2023-04-03 08:06:36,2023-04-03 08:06:38,1.492s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Nama""), ""Rizki Khaerul Fajri"")",Chrome 111.0.0.0,,,2023-04-03 08:06:38,2023-04-03 08:06:39,1.088s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_BirthDay""), "" "")",Chrome 111.0.0.0,,,2023-04-03 08:06:39,2023-04-03 08:06:39,0.670s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Email""), ""Test@Mail.com"")",Chrome 111.0.0.0,,,2023-04-03 08:06:39,2023-04-03 08:06:40,0.905s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Whatsapp""), ""081324387267"")",Chrome 111.0.0.0,,,2023-04-03 08:06:40,2023-04-03 08:06:41,0.666s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_KataSandi""), ""testingtesting"")",Chrome 111.0.0.0,,,2023-04-03 08:06:41,2023-04-03 08:06:42,0.650s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_KonfirmasiKataSandi""), ""testingtesting"")",Chrome 111.0.0.0,,,2023-04-03 08:06:42,2023-04-03 08:06:42,0.658s,PASSED
"check(findTestObject(""Object Repository/Web/Register/Reg_Checkbox_SyaratDanKetentuan""))",Chrome 111.0.0.0,,,2023-04-03 08:06:42,2023-04-03 08:06:43,0.685s,PASSED
"click(findTestObject(""Object Repository/Web/Register/Reg_Button_Daftar""))",Chrome 111.0.0.0,,,2023-04-03 08:06:43,2023-04-03 08:06:44,1.050s,PASSED
delay(2),Chrome 111.0.0.0,,,2023-04-03 08:06:44,2023-04-03 08:06:46,2.012s,PASSED
"if (getUrl() == ""https://demo-app.online/daftar"")",Chrome 111.0.0.0,,,2023-04-03 08:06:46,2023-04-03 08:06:46,0.022s,PASSED
delay(2),Chrome 111.0.0.0,,,2023-04-03 08:06:46,2023-04-03 08:06:48,2.013s,PASSED
"assert !(getUrl() == ""https://demo-app.online/email/verify"")",Chrome 111.0.0.0,,,2023-04-03 08:06:48,2023-04-03 08:06:48,0.008s,PASSED
,,,,,,,
Test Cases/Web/REG/REG-19,Chrome 111.0.0.0,New user registration with lowercase character in the 'Tanggal Lahir' field,Negative,2023-04-03 08:06:48,2023-04-03 08:07:03,15.237s,PASSED
"openBrowser("""")",Chrome 111.0.0.0,,,2023-04-03 08:06:48,2023-04-03 08:06:50,1.806s,PASSED
"navigateToUrl(""https://demo-app.online/daftar"")",Chrome 111.0.0.0,,,2023-04-03 08:06:50,2023-04-03 08:06:52,1.629s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Nama""), ""Rizki Khaerul Fajri"")",Chrome 111.0.0.0,,,2023-04-03 08:06:52,2023-04-03 08:06:53,0.985s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_BirthDay""), ""18-feb-1997"")",Chrome 111.0.0.0,,,2023-04-03 08:06:53,2023-04-03 08:06:54,0.812s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Email""), ""Test@Mail.com"")",Chrome 111.0.0.0,,,2023-04-03 08:06:54,2023-04-03 08:06:54,0.868s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Whatsapp""), ""081324387267"")",Chrome 111.0.0.0,,,2023-04-03 08:06:54,2023-04-03 08:06:55,0.651s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_KataSandi""), ""testingtesting"")",Chrome 111.0.0.0,,,2023-04-03 08:06:55,2023-04-03 08:06:56,0.662s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_KonfirmasiKataSandi""), ""testingtesting"")",Chrome 111.0.0.0,,,2023-04-03 08:06:56,2023-04-03 08:06:56,0.674s,PASSED
"check(findTestObject(""Object Repository/Web/Register/Reg_Checkbox_SyaratDanKetentuan""))",Chrome 111.0.0.0,,,2023-04-03 08:06:56,2023-04-03 08:06:57,0.677s,PASSED
"expectedInputBirthday = ""18-Feb-1997""",Chrome 111.0.0.0,,,2023-04-03 08:06:57,2023-04-03 08:06:57,0.000s,PASSED
"actualInputBirthday = getAttribute(findTestObject(""Object Repository/Web/Register/Reg_InputText_BirthDay""), ""value"")",Chrome 111.0.0.0,,,2023-04-03 08:06:57,2023-04-03 08:06:57,0.327s,PASSED
"assert actualInputBirthday == expectedInputBirthday : ""Converted birthday value not as expected""",Chrome 111.0.0.0,,,2023-04-03 08:06:57,2023-04-03 08:06:57,0.000s,PASSED
"click(findTestObject(""Object Repository/Web/Register/Reg_Button_Daftar""))",Chrome 111.0.0.0,,,2023-04-03 08:06:57,2023-04-03 08:06:59,1.800s,PASSED
delay(2),Chrome 111.0.0.0,,,2023-04-03 08:06:59,2023-04-03 08:07:01,2.010s,PASSED
"if (getUrl() == ""https://demo-app.online/daftar"")",Chrome 111.0.0.0,,,2023-04-03 08:07:01,2023-04-03 08:07:01,0.008s,PASSED
delay(2),Chrome 111.0.0.0,,,2023-04-03 08:07:01,2023-04-03 08:07:03,2.003s,PASSED
"assert getUrl() == ""https://demo-app.online/email/verify""",Chrome 111.0.0.0,,,2023-04-03 08:07:03,2023-04-03 08:07:03,0.008s,PASSED
,,,,,,,
Test Cases/Web/REG/REG-20,Chrome 111.0.0.0,New user registration with uppercase character in the 'Tanggal Lahir' field,Negative,2023-04-03 08:07:03,2023-04-03 08:07:19,15.640s,PASSED
"openBrowser("""")",Chrome 111.0.0.0,,,2023-04-03 08:07:04,2023-04-03 08:07:05,1.771s,PASSED
"navigateToUrl(""https://demo-app.online/daftar"")",Chrome 111.0.0.0,,,2023-04-03 08:07:05,2023-04-03 08:07:07,1.890s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Nama""), ""Rizki Khaerul Fajri"")",Chrome 111.0.0.0,,,2023-04-03 08:07:07,2023-04-03 08:07:08,1.204s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_BirthDay""), ""18-FEB-1997"")",Chrome 111.0.0.0,,,2023-04-03 08:07:08,2023-04-03 08:07:09,0.896s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Email""), ""Test@Mail.com"")",Chrome 111.0.0.0,,,2023-04-03 08:07:09,2023-04-03 08:07:10,0.881s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Whatsapp""), ""081324387267"")",Chrome 111.0.0.0,,,2023-04-03 08:07:10,2023-04-03 08:07:11,0.655s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_KataSandi""), ""testingtesting"")",Chrome 111.0.0.0,,,2023-04-03 08:07:11,2023-04-03 08:07:11,0.658s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_KonfirmasiKataSandi""), ""testingtesting"")",Chrome 111.0.0.0,,,2023-04-03 08:07:11,2023-04-03 08:07:12,0.975s,PASSED
"check(findTestObject(""Object Repository/Web/Register/Reg_Checkbox_SyaratDanKetentuan""))",Chrome 111.0.0.0,,,2023-04-03 08:07:12,2023-04-03 08:07:13,0.370s,PASSED
"expectedInputBirthday = ""18-Feb-1997""",Chrome 111.0.0.0,,,2023-04-03 08:07:13,2023-04-03 08:07:13,0.000s,PASSED
"actualInputBirthday = getAttribute(findTestObject(""Object Repository/Web/Register/Reg_InputText_BirthDay""), ""value"")",Chrome 111.0.0.0,,,2023-04-03 08:07:13,2023-04-03 08:07:13,0.323s,PASSED
"assert actualInputBirthday == expectedInputBirthday : ""Converted birthday value not as expected""",Chrome 111.0.0.0,,,2023-04-03 08:07:13,2023-04-03 08:07:13,0.000s,PASSED
"click(findTestObject(""Object Repository/Web/Register/Reg_Button_Daftar""))",Chrome 111.0.0.0,,,2023-04-03 08:07:13,2023-04-03 08:07:15,1.728s,PASSED
delay(2),Chrome 111.0.0.0,,,2023-04-03 08:07:15,2023-04-03 08:07:17,2.012s,PASSED
"if (getUrl() == ""https://demo-app.online/daftar"")",Chrome 111.0.0.0,,,2023-04-03 08:07:17,2023-04-03 08:07:17,0.009s,PASSED
delay(2),Chrome 111.0.0.0,,,2023-04-03 08:07:17,2023-04-03 08:07:19,2.009s,PASSED
"assert getUrl() == ""https://demo-app.online/email/verify""",Chrome 111.0.0.0,,,2023-04-03 08:07:19,2023-04-03 08:07:19,0.007s,PASSED
,,,,,,,
Test Cases/Web/REG/REG-21,Chrome 111.0.0.0,New user registration with invalid format in the 'Tanggal Lahir' field,Negative,2023-04-03 08:07:19,2023-04-03 08:07:33,13.992s,PASSED
"openBrowser("""")",Chrome 111.0.0.0,,,2023-04-03 08:07:19,2023-04-03 08:07:21,1.743s,PASSED
"navigateToUrl(""https://demo-app.online/daftar"")",Chrome 111.0.0.0,,,2023-04-03 08:07:21,2023-04-03 08:07:22,1.557s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Nama""), ""Rizki Khaerul Fajri"")",Chrome 111.0.0.0,,,2023-04-03 08:07:22,2023-04-03 08:07:23,0.980s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_BirthDay""), ""asdf1234"")",Chrome 111.0.0.0,,,2023-04-03 08:07:23,2023-04-03 08:07:24,0.741s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Email""), ""Test@Mail.com"")",Chrome 111.0.0.0,,,2023-04-03 08:07:24,2023-04-03 08:07:25,0.884s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Whatsapp""), ""081324387267"")",Chrome 111.0.0.0,,,2023-04-03 08:07:25,2023-04-03 08:07:26,0.673s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_KataSandi""), ""testingtesting"")",Chrome 111.0.0.0,,,2023-04-03 08:07:26,2023-04-03 08:07:26,0.674s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_KonfirmasiKataSandi""), ""testingtesting"")",Chrome 111.0.0.0,,,2023-04-03 08:07:26,2023-04-03 08:07:27,0.670s,PASSED
"check(findTestObject(""Object Repository/Web/Register/Reg_Checkbox_SyaratDanKetentuan""))",Chrome 111.0.0.0,,,2023-04-03 08:07:27,2023-04-03 08:07:28,0.681s,PASSED
"click(findTestObject(""Object Repository/Web/Register/Reg_Button_Daftar""))",Chrome 111.0.0.0,,,2023-04-03 08:07:28,2023-04-03 08:07:29,1.092s,PASSED
delay(2),Chrome 111.0.0.0,,,2023-04-03 08:07:29,2023-04-03 08:07:31,2.006s,PASSED
"if (getUrl() == ""https://demo-app.online/daftar"")",Chrome 111.0.0.0,,,2023-04-03 08:07:31,2023-04-03 08:07:31,0.023s,PASSED
delay(2),Chrome 111.0.0.0,,,2023-04-03 08:07:31,2023-04-03 08:07:33,2.011s,PASSED
"assert !(getUrl() == ""https://demo-app.online/email/verify"")",Chrome 111.0.0.0,,,2023-04-03 08:07:33,2023-04-03 08:07:33,0.006s,PASSED
,,,,,,,
Test Cases/Web/REG/REG-22,Chrome 111.0.0.0,New user registration with age more than 100 in the 'Tanggal Lahir' field,Negative,2023-04-03 08:07:33,2023-04-03 08:07:47,13.744s,PASSED
"openBrowser("""")",Chrome 111.0.0.0,,,2023-04-03 08:07:33,2023-04-03 08:07:35,1.775s,PASSED
"navigateToUrl(""https://demo-app.online/daftar"")",Chrome 111.0.0.0,,,2023-04-03 08:07:35,2023-04-03 08:07:37,2.170s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Nama""), ""Rizki Khaerul Fajri"")",Chrome 111.0.0.0,,,2023-04-03 08:07:37,2023-04-03 08:07:38,1.101s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_BirthDay""), ""01-Jan-1900"")",Chrome 111.0.0.0,,,2023-04-03 08:07:38,2023-04-03 08:07:39,0.817s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Email""), ""Test@Mail.com"")",Chrome 111.0.0.0,,,2023-04-03 08:07:39,2023-04-03 08:07:40,0.873s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_Whatsapp""), ""081324387267"")",Chrome 111.0.0.0,,,2023-04-03 08:07:40,2023-04-03 08:07:41,0.662s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_KataSandi""), ""testingtesting"")",Chrome 111.0.0.0,,,2023-04-03 08:07:41,2023-04-03 08:07:41,0.667s,PASSED
"setText(findTestObject(""Object Repository/Web/Register/Reg_InputText_KonfirmasiKataSandi""), ""testingtesting"")",Chrome 111.0.0.0,,,2023-04-03 08:07:41,2023-04-03 08:07:42,0.655s,PASSED
"check(findTestObject(""Object Repository/Web/Register/Reg_Checkbox_SyaratDanKetentuan""))",Chrome 111.0.0.0,,,2023-04-03 08:07:42,2023-04-03 08:07:43,0.592s,PASSED
"expectedInputBirthday = ""01-Jan-1900""",Chrome 111.0.0.0,,,2023-04-03 08:07:43,2023-04-03 08:07:43,0.000s,PASSED
"actualInputBirthday = getAttribute(findTestObject(""Object Repository/Web/Register/Reg_InputText_BirthDay""), ""value"")",Chrome 111.0.0.0,,,2023-04-03 08:07:43,2023-04-03 08:07:43,0.311s,PASSED
"println(""actual: "" + actualInputBirthday)",Chrome 111.0.0.0,,,2023-04-03 08:07:43,2023-04-03 08:07:43,0.002s,PASSED
